Geography_Name,geography_level,geography_level_sort_order,parent_geography_name,geography_name_order,State,Demographic_Level,Demographic_Name,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,Month_Week_Order,Week_Ending,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,MMWRWeek_Display_Order,Month_Display_Order,Current_Season_Week_Ending_Label,Influenza_Season,Point_Estimate,CI_HalfWidth,Upper_CI,Lower_CI,n_unweighted,n_weighted,Legend_Label,Current_Through
Montana,State,2,National,31,Montana,Overall,Overall,1,11,317,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,48.145,3.8753,52.0203,44.2698,978,288042,"2020-2021, Montana. Overall: Overall",2021-06-26
Nebraska,State,2,National,32,Nebraska,Overall,Overall,1,11,327,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,70.4567,5.548,76.0047,64.9087,1293,529218,"2020-2021, Nebraska. Overall: Overall",2021-06-26
Nevada,State,2,National,33,Nevada,Overall,Overall,1,11,337,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,41.0858,4.3537,45.4395,36.7321,1533,227142,"2020-2021, Nevada. Overall: Overall",2021-06-26
New Hampshire,State,2,National,34,New Hampshire,Overall,Overall,1,11,347,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,62.3258,4.3224,66.6481,58.0034,1186,421821,"2020-2021, New Hampshire. Overall: Overall",2021-06-26
New Jersey,State,2,National,35,New Jersey,Overall,Overall,1,11,357,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,66.1857,4.0162,70.2019,62.1695,1674,2192609,"2020-2021, New Jersey. Overall: Overall",2021-06-26
New Mexico,State,2,National,36,New Mexico,Overall,Overall,1,11,367,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,54.1255,4.5221,58.6476,49.6034,1380,323535,"2020-2021, New Mexico. Overall: Overall",2021-06-26
New York,State,2,National,37,New York,Overall,Overall,1,11,377,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,61.6899,3.3163,65.0061,58.3736,3306,3558675,"2020-2021, New York. Overall: Overall",2021-06-26
New York City,Local,3,New York,38,New York,Overall,Overall,1,11,387,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,62.6386,4.5447,67.1834,58.0939,1960,1291796,"2020-2021, New York City. Overall: Overall",2021-06-26
North Carolina,State,2,National,40,North Carolina,Overall,Overall,1,11,407,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,55.8066,3.9862,59.7928,51.8203,1477,2515220,"2020-2021, North Carolina. Overall: Overall",2021-06-26
North Dakota,State,2,National,41,North Dakota,Overall,Overall,1,11,417,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,62.5972,5.749,68.3462,56.8481,1134,298764,"2020-2021, North Dakota. Overall: Overall",2021-06-26
Ohio,State,2,National,42,Ohio,Overall,Overall,1,11,427,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,57.5408,4.2837,61.8245,53.2571,1547,1034763,"2020-2021, Ohio. Overall: Overall",2021-06-26
Oklahoma,State,2,National,43,Oklahoma,Overall,Overall,1,11,437,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,45.8092,3.779,49.5883,42.0302,1198,1743439,"2020-2021, Oklahoma. Overall: Overall",2021-06-26
Oregon,State,2,National,44,Oregon,Overall,Overall,1,11,447,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,53.294,4.4452,57.7392,48.8488,1299,1309723,"2020-2021, Oregon. Overall: Overall",2021-06-26
Pennsylvania,State,2,National,45,Pennsylvania,Overall,Overall,1,11,457,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,61.6449,2.4824,64.1273,59.1625,3561,2323854,"2020-2021, Pennsylvania. Overall: Overall",2021-06-26
Philadelphia County,Local,3,Pennsylvania,46,Pennsylvania,Overall,Overall,1,11,467,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,56.5421,3.8729,60.4149,52.6692,1237,940821,"2020-2021, Philadelphia County. Overall: Overall",2021-06-26
Puerto Rico,State,2,National,48,Puerto Rico,Overall,Overall,1,11,487,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,22.9768,2.9536,25.9304,20.0233,2680,558473,"2020-2021, Puerto Rico. Overall: Overall",2021-06-26
Rhode Island,State,2,National,49,Rhode Island,Overall,Overall,1,11,497,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,72.8984,5.3637,78.2621,67.5348,1302,250843,"2020-2021, Rhode Island. Overall: Overall",2021-06-26
South Carolina,State,2,National,50,South Carolina,Overall,Overall,1,11,507,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,49.7157,4.3337,54.0494,45.382,1536,1695804,"2020-2021, South Carolina. Overall: Overall",2021-06-26
South Dakota,State,2,National,51,South Dakota,Overall,Overall,1,11,517,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,61.5892,5.2488,66.838,56.3403,1315,133756,"2020-2021, South Dakota. Overall: Overall",2021-06-26
Tennessee,State,2,National,52,Tennessee,Overall,Overall,1,11,527,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,53.1249,4.1951,57.32,48.9299,1503,1557707,"2020-2021, Tennessee. Overall: Overall",2021-06-26
Texas,State,2,National,53,Texas,Overall,Overall,1,11,537,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,54.5622,2.71,57.2722,51.8522,4598,6527552,"2020-2021, Texas. Overall: Overall",2021-06-26
Bexar County,Local,3,Texas,54,Texas,Overall,Overall,1,11,547,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,55.8126,3.9748,59.7875,51.8378,1174,1013573,"2020-2021, Bexar County. Overall: Overall",2021-06-26
City of Houston,Local,3,Texas,55,Texas,Overall,Overall,1,11,557,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,51.8684,4.1799,56.0484,47.6885,1039,1505289,"2020-2021, City of Houston. Overall: Overall",2021-06-26
Utah,State,2,National,57,Utah,Overall,Overall,1,11,577,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,57.4875,4.3843,61.8718,53.1032,1196,1043070,"2020-2021, Utah. Overall: Overall",2021-06-26
Vermont,State,2,National,58,Vermont,Overall,Overall,1,11,587,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,66.9938,4.2817,71.2755,62.7121,1958,253105,"2020-2021, Vermont. Overall: Overall",2021-06-26
Virgin Islands,State,2,National,59,Virgin Islands,Overall,Overall,1,11,597,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,19.015,4.3377,23.3527,14.6773,496,25686,"2020-2021, Virgin Islands. Overall: Overall",2021-06-26
Virginia,State,2,National,60,Virginia,Overall,Overall,1,11,607,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,64.386,3.4609,67.8469,60.9252,2444,1106607,"2020-2021, Virginia. Overall: Overall",2021-06-26
Washington,State,2,National,61,Washington,Overall,Overall,1,11,617,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,58.4919,3.8933,62.3853,54.5986,1693,1078209,"2020-2021, Washington. Overall: Overall",2021-06-26
West Virginia,State,2,National,62,West Virginia,Overall,Overall,1,11,627,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,46.865,3.6469,50.5119,43.218,1230,629296,"2020-2021, West Virginia. Overall: Overall",2021-06-26
Wisconsin,State,2,National,63,Wisconsin,Overall,Overall,1,11,637,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,55.2154,4.0619,59.2773,51.1535,986,1499602,"2020-2021, Wisconsin. Overall: Overall",2021-06-26
Wyoming,State,2,National,64,Wyoming,Overall,Overall,1,11,647,2021-02-20,2021,7,7,February Week 3,21,5,2024-02-17,2020-2021,44.3738,4.7632,49.137,39.6106,1111,104803,"2020-2021, Wyoming. Overall: Overall",2021-06-26
National,National,1,National,1,National,Overall,Overall,1,11,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,55.6315,0.7774,56.4089,54.8541,92624,70517115,"2020-2021, National. Overall: Overall",2021-06-26
National,National,1,National,1,National,Race/Ethnicity,"Black, Non-Hispanic",3,32,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,43.725,1.9385,45.6635,41.7865,9245,9661430,"2020-2021, National. Race/Ethnicity: Black, Non-Hispanic",2021-06-26
National,National,1,National,1,National,Race/Ethnicity,Hispanic,3,33,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,54.9282,1.8252,56.7534,53.103,18136,18031912,"2020-2021, National. Race/Ethnicity: Hispanic",2021-06-26
National,National,1,National,1,National,Race/Ethnicity,"Other, Non-Hispanic",3,35,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,58.166,1.8574,60.0234,56.3086,12594,7395394,"2020-2021, National. Race/Ethnicity: Other, Non-Hispanic",2021-06-26
National,National,1,National,1,National,Race/Ethnicity,All Races/Ethnicities,3,31,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,55.6315,0.7774,56.4089,54.8541,92624,70517115,"2020-2021, National. Race/Ethnicity: Overall",2021-06-26
National,National,1,National,1,National,Race/Ethnicity,"White, Non-Hispanic",3,34,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,58.5839,0.9948,59.5787,57.589,52649,35428377,"2020-2021, National. Race/Ethnicity: White, Non-Hispanic",2021-06-26
National,National,1,National,1,National,Age,6 months-4 years,2,21,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,63.9941,1.4826,65.4767,62.5115,29384,17899311,"2020-2021, National. Age: 6 months-4 years",2021-06-26
National,National,1,National,1,National,Urbanicity,Suburban (MSA Non-Principal City),4,42,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,55.9497,0.8971,56.8468,55.0526,53092,44707049,"2020-2021, National. Urbanicity: Suburban (MSA Non-Principal City)",2021-06-26
National,National,1,National,1,National,Urbanicity,Rural (Non-MSA),4,41,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,48.6947,1.7287,50.4234,46.966,14784,6925180,"2020-2021, National. Urbanicity: Rural (Non-MSA)",2021-06-26
National,National,1,National,1,National,Urbanicity,Urban MSA Principal City,4,43,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.4235,1.3842,57.8077,55.0392,24748,18884884,"2020-2021, National. Urbanicity: Urban MSA Principal City",2021-06-26
National,National,1,National,1,National,Age,5-12 years,2,22,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,55.4223,1.0495,56.4718,54.3728,42565,32564732,"2020-2021, National. Age: 5-12 years",2021-06-26
National,National,1,National,1,National,Age,13-17 years,2,23,18,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,47.7882,1.2583,49.0466,46.5299,20353,19556672,"2020-2021, National. Age: 13-17 years",2021-06-26
Alabama,State,2,National,2,Alabama,Overall,Overall,1,11,28,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,47.6206,3.962,51.5827,43.6586,1101,1256013,"2020-2021, Alabama. Overall: Overall",2021-06-26
Alaska,State,2,National,3,Alaska,Overall,Overall,1,11,38,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,47.9483,4.3068,52.2551,43.6415,1397,325284,"2020-2021, Alaska. Overall: Overall",2021-06-26
Arizona,State,2,National,4,Arizona,Overall,Overall,1,11,48,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,48.2646,3.7595,52.024,44.5051,1483,2065105,"2020-2021, Arizona. Overall: Overall",2021-06-26
Arkansas,State,2,National,5,Arkansas,Overall,Overall,1,11,58,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,53.0532,3.9295,56.9827,49.1237,1829,415227,"2020-2021, Arkansas. Overall: Overall",2021-06-26
California,State,2,National,6,California,Overall,Overall,1,11,68,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,53.6992,2.8909,56.5901,50.8084,3321,8817299,"2020-2021, California. Overall: Overall",2021-06-26
Colorado,State,2,National,7,Colorado,Overall,Overall,1,11,78,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,63.6143,4.1643,67.7786,59.45,1360,1089964,"2020-2021, Colorado. Overall: Overall",2021-06-26
Connecticut,State,2,National,8,Connecticut,Overall,Overall,1,11,88,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,72.366,4.1681,76.5341,68.1979,1819,627494,"2020-2021, Connecticut. Overall: Overall",2021-06-26
Delaware,State,2,National,9,Delaware,Overall,Overall,1,11,98,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,57.5452,4.2914,61.8366,53.2538,1395,187257,"2020-2021, Delaware. Overall: Overall",2021-06-26
District of Columbia,State,2,National,10,District of Columbia,Overall,Overall,1,11,108,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,68.1193,4.2033,72.3225,63.916,2152,467300,"2020-2021, District of Columbia. Overall: Overall",2021-06-26
Florida,State,2,National,11,Florida,Overall,Overall,1,11,118,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,42.5824,3.2995,45.8819,39.2829,2099,1681867,"2020-2021, Florida. Overall: Overall",2021-06-26
Georgia,State,2,National,12,Georgia,Overall,Overall,1,11,128,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,45.8521,3.6017,49.4538,42.2505,1622,3774287,"2020-2021, Georgia. Overall: Overall",2021-06-26
Guam,State,2,National,13,Guam,Overall,Overall,1,11,138,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,,,,,,,"2020-2021, Guam. Overall: Overall",2021-06-26
Hawaii,State,2,National,14,Hawaii,Overall,Overall,1,11,148,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.1212,4.8251,60.9463,51.2961,1414,90380,"2020-2021, Hawaii. Overall: Overall",2021-06-26
Idaho,State,2,National,15,Idaho,Overall,Overall,1,11,158,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,45.3874,4.2393,49.6266,41.1481,1229,299397,"2020-2021, Idaho. Overall: Overall",2021-06-26
Illinois,State,2,National,16,Illinois,Overall,Overall,1,11,168,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,55.8431,3.0046,58.8478,52.8385,3136,5202173,"2020-2021, Illinois. Overall: Overall",2021-06-26
City of Chicago,Local,3,Illinois,17,Illinois,Overall,Overall,1,11,178,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.1399,5.1183,61.2582,51.0216,1092,881709,"2020-2021, City of Chicago. Overall: Overall",2021-06-26
Indiana,State,2,National,19,Indiana,Overall,Overall,1,11,198,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,55.3311,4.1821,59.5132,51.149,1428,1225304,"2020-2021, Indiana. Overall: Overall",2021-06-26
Iowa,State,2,National,20,Iowa,Overall,Overall,1,11,208,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,60.7022,4.5914,65.2936,56.1108,1179,923045,"2020-2021, Iowa. Overall: Overall",2021-06-26
Kansas,State,2,National,21,Kansas,Overall,Overall,1,11,218,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.2453,4.5131,60.7584,51.7322,1437,606626,"2020-2021, Kansas. Overall: Overall",2021-06-26
Kentucky,State,2,National,22,Kentucky,Overall,Overall,1,11,228,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,49.0084,3.679,52.6874,45.3293,1690,922115,"2020-2021, Kentucky. Overall: Overall",2021-06-26
Louisiana,State,2,National,23,Louisiana,Overall,Overall,1,11,238,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,48.237,3.5916,51.8286,44.6453,1907,1114354,"2020-2021, Louisiana. Overall: Overall",2021-06-26
Maine,State,2,National,24,Maine,Overall,Overall,1,11,248,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,62.2898,4.4001,66.6899,57.8898,1732,223475,"2020-2021, Maine. Overall: Overall",2021-06-26
Maryland,State,2,National,25,Maryland,Overall,Overall,1,11,258,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,67.104,3.2672,70.3712,63.8368,3683,1066460,"2020-2021, Maryland. Overall: Overall",2021-06-26
Massachusetts,State,2,National,26,Massachusetts,Overall,Overall,1,11,268,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,80.3931,4.5784,84.9715,75.8147,1659,1202794,"2020-2021, Massachusetts. Overall: Overall",2021-06-26
Michigan,State,2,National,27,Michigan,Overall,Overall,1,11,278,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,52.5135,4.1515,56.665,48.3621,1603,577231,"2020-2021, Michigan. Overall: Overall",2021-06-26
Minnesota,State,2,National,28,Minnesota,Overall,Overall,1,11,288,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,60.5373,4.4345,64.9718,56.1028,1730,879677,"2020-2021, Minnesota. Overall: Overall",2021-06-26
Mississippi,State,2,National,29,Mississippi,Overall,Overall,1,11,298,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,39.6255,3.9135,43.539,35.712,1904,809316,"2020-2021, Mississippi. Overall: Overall",2021-06-26
Missouri,State,2,National,30,Missouri,Overall,Overall,1,11,308,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.2615,3.8683,60.1298,52.3933,2316,1250341,"2020-2021, Missouri. Overall: Overall",2021-06-26
Montana,State,2,National,31,Montana,Overall,Overall,1,11,318,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,48.8021,4.0331,52.8352,44.769,1048,434593,"2020-2021, Montana. Overall: Overall",2021-06-26
Nebraska,State,2,National,32,Nebraska,Overall,Overall,1,11,328,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,70.4687,5.5516,76.0203,64.9172,1382,380984,"2020-2021, Nebraska. Overall: Overall",2021-06-26
Nevada,State,2,National,33,Nevada,Overall,Overall,1,11,338,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,42.2234,4.654,46.8774,37.5694,1650,156585,"2020-2021, Nevada. Overall: Overall",2021-06-26
New Hampshire,State,2,National,34,New Hampshire,Overall,Overall,1,11,348,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,62.3591,4.3326,66.6916,58.0265,1275,454389,"2020-2021, New Hampshire. Overall: Overall",2021-06-26
New Jersey,State,2,National,35,New Jersey,Overall,Overall,1,11,358,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,66.1857,4.0162,70.2019,62.1695,1780,2094275,"2020-2021, New Jersey. Overall: Overall",2021-06-26
New Mexico,State,2,National,36,New Mexico,Overall,Overall,1,11,368,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,54.1255,4.5221,58.6476,49.6034,1407,169811,"2020-2021, New Mexico. Overall: Overall",2021-06-26
New York,State,2,National,37,New York,Overall,Overall,1,11,378,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,61.8408,3.3296,65.1704,58.5111,3486,3657008,"2020-2021, New York. Overall: Overall",2021-06-26
New York City,Local,3,New York,38,New York,Overall,Overall,1,11,388,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,63.0164,4.6063,67.6228,58.4101,2072,1460985,"2020-2021, New York City. Overall: Overall",2021-06-26
North Carolina,State,2,National,40,North Carolina,Overall,Overall,1,11,408,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.6984,4.0627,60.7611,52.6357,1569,3407846,"2020-2021, North Carolina. Overall: Overall",2021-06-26
North Dakota,State,2,National,41,North Dakota,Overall,Overall,1,11,418,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,62.6061,5.6368,68.2429,56.9692,1206,90064,"2020-2021, North Dakota. Overall: Overall",2021-06-26
Ohio,State,2,National,42,Ohio,Overall,Overall,1,11,428,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,57.5481,4.2865,61.8346,53.2616,1647,1580581,"2020-2021, Ohio. Overall: Overall",2021-06-26
Oklahoma,State,2,National,43,Oklahoma,Overall,Overall,1,11,438,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,45.8092,3.779,49.5883,42.0302,1247,1714722,"2020-2021, Oklahoma. Overall: Overall",2021-06-26
Oregon,State,2,National,44,Oregon,Overall,Overall,1,11,448,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,53.294,4.4452,57.7392,48.8488,1378,1095591,"2020-2021, Oregon. Overall: Overall",2021-06-26
Pennsylvania,State,2,National,45,Pennsylvania,Overall,Overall,1,11,458,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,61.6499,2.4848,64.1346,59.1651,3744,2448187,"2020-2021, Pennsylvania. Overall: Overall",2021-06-26
Philadelphia County,Local,3,Pennsylvania,46,Pennsylvania,Overall,Overall,1,11,468,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,56.5421,3.8729,60.4149,52.6692,1309,833095,"2020-2021, Philadelphia County. Overall: Overall",2021-06-26
Puerto Rico,State,2,National,48,Puerto Rico,Overall,Overall,1,11,488,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,23.2857,2.9855,26.2712,20.3002,2851,558473,"2020-2021, Puerto Rico. Overall: Overall",2021-06-26
Rhode Island,State,2,National,49,Rhode Island,Overall,Overall,1,11,498,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,72.8984,5.3637,78.2621,67.5348,1383,180724,"2020-2021, Rhode Island. Overall: Overall",2021-06-26
South Carolina,State,2,National,50,South Carolina,Overall,Overall,1,11,508,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,50.1298,4.1144,54.2442,46.0155,1638,1237801,"2020-2021, South Carolina. Overall: Overall",2021-06-26
South Dakota,State,2,National,51,South Dakota,Overall,Overall,1,11,518,2021-02-27,2021,8,7,February Week 4,22,5,2024-02-24,2020-2021,61.5892,5.2488,66.838,56.3403,1360,88293,"2020-2021, South Dakota. Overall: Overall",2021-06-26
